country,date,name,price,weight
ni,2022-04-23,"librera mainstays,  divisiones, . x . x .cm, msd",2,
ni,2022-04-23,papelero star ( l) guateplast marfil tr. ,85,
ni,2022-04-23,protector para timón auto drive,295,
ni,2022-04-23,abono formula completa     libras,185,
ni,2022-04-23,lapiz artesco triangular min m  unidades,150,
ni,2022-04-23,pallet mainstays con accesorios lavanderia,60,
ni,2022-04-23,snack tosh tomate parmesano,121,0.16
ni,2022-04-23,consomé maggi de pollo  sobres de,42,0.01
ni,2022-04-23, pack atún gaviota trocitos vegetales,102,0.14
ni,2022-04-23,maggi crema de hongos sobre g,17,0.06
ni,2022-04-23,galleta pozuelo crema rellena vainilla ,57,0.38
ni,2022-04-23,avena quaker molida ,30,0.28
ni,2022-04-23, pack atun suli trocitos en aceite con vegetales  g,165,0.56
ni,2022-04-23,sopa maruchan instantanea ramen pollo ,15,0.08
ni,2022-04-23,cereal nestle corn flakes sin gluten cajagr,130,0.53
ni,2022-04-23,maggi sopa criolla de gallina con caracolitos sobre g,12,0.06
ni,2022-04-23,harina maiz el comal ,197,4.55
ni,2022-04-23,aceite clover de soya ,287,3.0
ni,2022-04-23,aceitunas sasson rellenas ,63,0.1
ni,2022-04-23,aceite de oliva xtra virgen ybarra,70,0.25
ni,2022-04-23,mayonesaeat value squeeze ,89,0.53
ni,2022-04-23,lascas de mero caf bolsa libra,294,
ni,2022-04-23,mariscada dela isla bolsa  .,185,2.27
ni,2022-04-23,carne chuck roll de res tipo americano ,123,
ni,2022-04-23,cowboy de res tipo americano ,193,
ni,2022-04-23,filete de pollo chile limon  ,92,0.45
ni,2022-04-23,patas de cerdo don cristobal  ,52,0.45
ni,2022-04-23,coulotte la hacienda steak tipo americano  ,249,0.45
ni,2022-04-23,bistec adobado criollo especial,127,
ni,2022-04-23,pincho de camaron nicalapia.,350,2.27
ni,2022-04-23,medallones de atun nicalapia bolsa  ,201,0.45
ni,2022-04-23,carne porterhouse steak tipo americano ,182,
ni,2022-04-23,aros de calamar delaisla ,152,0.45
ni,2022-04-23,sopa marinera caf bolsa . libras,96,
ni,2022-04-23,camaron nicalapia  a  bolsa de  ,345,0.91
ni,2022-04-23,queso la completa seco ,133,0.4
ni,2022-04-23,yogurt la perfecta bebible ciruela ,66,0.75
ni,2022-04-23,queso palmito mozzarella ,95,0.4
ni,2022-04-23,yogurt yes cremoso natural sin azúcar ,20,0.12
ni,2022-04-23,yogurt yes cremoso fruta al fondo mix de frutas ,20,0.12
ni,2022-04-23,yogurt yes cremoso fruta mezclada frutos fojos ,20,0.12
ni,2022-04-23,crema la nortena dulce ,62,0.45
ni,2022-04-23,margarina numar light ,72,0.45
ni,2022-04-23,leche instantánea nestlé® nido® + desarrollo® alimento lácteo lata .kg,503,
ni,2022-04-23, pack leche sabemas deslactosada uht ,207,6.0
ni,2022-04-23, pack leche sabemas descremada uht ,207,6.0
ni,2022-04-23,yogurt la perfecta bebible sabor a fresa ,66,0.75
ni,2022-04-23,leche dos pinos entera pinito en polvo ,109,0.35
ni,2022-04-23, pack leche sabemas entera uht ,207,1.0
ni,2022-04-23,leche condensada nestle la lechera® golosina lata,24,0.1
ni,2022-04-23,margarina la perfecta ,10,0.09
ni,2022-04-23,queso monteverde gouda  rodajas,110,0.16
ni,2022-04-23,yogurt yes líquido safari manzana ,18,0.1
ni,2022-04-23,jabón de tocador palmolive naturals mixto  g  pack,71,0.1
ni,2022-04-23,shampoo palmolive naturals control caspa citrus  en   ,116,0.75
ni,2022-04-23,jabón de tocador palmolive naturals tono perfecto nacar y vitamina c  g  pack,94,0.1
ni,2022-04-23, pack cepillo dental colgate triple acción,101,
ni,2022-04-23, pack desodorante speed stick / xtreme ultra aerosol  g,135,0.09
ni,2022-04-23,enjuague bucal colgate plax ice  l,374,
ni,2022-04-23,cepillo dental colgate smiles barbie/minions  años,85,
ni,2022-04-23,acondicionador elvive hidra hialurónico ,147,0.37
ni,2022-04-23,retocador raíz nutrisse castaño . ,82,0.02
ni,2022-04-23,shower nivea men gel active clean ,182,0.5
ni,2022-04-23,bloq nivea sensacion ligera fps,417,0.2
ni,2022-04-23,desodor rexona barra men antb fresh,54,0.05
ni,2022-04-23,toalla sanitaria saba teens larga   unidades,35,
ni,2022-04-23,crema sedal para peinar keratina antiox ,108,0.3
ni,2022-04-23,equate  pack cepillos avengers,43,
ni,2022-04-23,desodorante barra rexona men invisible ,54,0.05
ni,2022-04-23,inhalador zepol nasal ml,58,0.0
ni,2022-04-23,pañal para adulto plenitud classic talla g  unidades,182,
ni,2022-04-23,panal para incontinencia affective protect talla g  unidades,275,
ni,2022-04-23,tena pants nocturno talla g  unidades,264,
ni,2022-04-23,panal para adulto affective protect mediano  unidades,265,
ni,2022-04-23,pañal plenitud active plus g/xg   unidades,376,
ni,2022-04-23,wellsensor glucometro  tiras reactivas,890,
ni,2022-04-23,jarabe niños nutrison fresa ,125,0.24
ni,2022-04-23,nebulizador wellpro compresor adulto u  venta por caja,1,
ni,2022-04-23,"protector anatómico para incontinencia equate, mediano,  piezas",440,
ni,2022-04-23,two pack lactibon femenino ,420,0.48
ni,2022-04-23,"protector anatómico para incontinencia equate,ande,  piezas",440,
ni,2022-04-23,nebulizador buho rosado,1,
ni,2022-04-23,ungüento zepol infantil g,94,0.06
ni,2022-04-23,pañal plenitud protect adulto talla m   unidades,500,
ni,2022-04-23,nebulizador buho celeste,1,
ni,2022-04-23,alcohol gel para manos equate doy pack ,69,0.25
ni,2022-04-23,pañal affective advancedande   unidades,310,
ni,2022-04-23,lapicero stabilo hi flux punta fina blister  unidades,55,
ni,2022-04-23,george home cortador de manzana,49,
ni,2022-04-23,novo aroma vainilla,65,
ni,2022-04-23,bombillo philips led w luz blanca,100,
ni,2022-04-23,hielera igloo wheelie multicolor   qt,1,
ni,2022-04-23,recipiente de vid c seguro mainstays gde,140,
ni,2022-04-23,ms set de  luces en serie con cable,489,
ni,2022-04-23,pesa digital mainstays para cocina   unidad,355,
ni,2022-04-23,organizado ba§o  estantes ,995,
ni,2022-04-23,vela en vaso citronela mainstays,65,
ni,2022-04-23,organizador mainstays para baño varios usos ,999,
ni,2022-04-23,closet armable mainstays con niveles  unidad,1,
ni,2022-04-23,basurero better homes&garde cromado redondo   lts,315,
ni,2022-04-23,exprimidor p ajo mainstays,79,
ni,2022-04-23,termo mainstays plateado  .lt,455,
ni,2022-04-23,alfombra mainstays para baño goma   unidad,145,
ni,2022-04-23,caja organizadora home pro con cierre  lt,270,
ni,2022-04-23,mainstays almohada memory foam,729,
ni,2022-04-23,salsa de soya mccormick ,91,0.3
ni,2022-04-23,consome costilla res maggi x,14,0.01
ni,2022-04-23,salsa lizano picante ,27,0.06
ni,2022-04-23,salsaeat value para spaguetti ,92,0.68
ni,2022-04-23,pasta naturas tomate tradicional ,18,0.11
ni,2022-04-23,snack yummies taquerito queso fusio ,38,0.18
ni,2022-04-23,siropeeat value maple original ,121,1.07
ni,2022-04-23,mayonesa hellmanns pura doy pack ,45,0.2
ni,2022-04-23,sopa maruchan ramen camaron picante ,29,0.06
ni,2022-04-23,chop suey el chinito bolsa ,18,0.11
ni,2022-04-23,aceiteeat value soya ,322,3.5
ni,2022-04-23,cremaeat value para cafe original ,145,1.0
ni,2022-04-23,pasta sabemas tornillo twists ,19,0.25
ni,2022-04-23,tajadas laanja de platano ,67,0.3
ni,2022-04-23,salsa lizano de vegetales criolla ,57,0.28
ni,2022-04-23,yogurt yes líquido piña colada ,69,0.75
ni,2022-04-23,leche eskimo cacao  gal,195,0.0
ni,2022-04-23,bebida vegetaleat value de almendra tetra ,130,0.95
ni,2022-04-23,queso la completa rebanaditas cheddar ,44,0.19
ni,2022-04-23,leche dos pinos in line %asa ,49,1.0
ni,2022-04-23,leche eskimo sabor a chocolate ,9,0.2
ni,2022-04-23,leche eskimo cacao ,37,0.47
ni,2022-04-23,leche eskimo cacao / gal,116,0.0
ni,2022-04-23,yogurt la perfecta bat fresa ,19,0.12
ni,2022-04-23,queso lunchitas blanco  slices,48,0.27
ni,2022-04-23,leche eskimo ultrapasteurizado semidescremada %asa  lt,41,
ni,2022-04-23,margarina numar suave ,55,0.25
ni,2022-04-23,crema centrolac acida ,37,0.45
ni,2022-04-23,"pack de nido + de ,g más mochila",595,0.2
ni,2022-04-23,leche instantánea nestlé® nido® + protección® alimento complementario lata,276,0.8
ni,2022-04-23,leche eskimo ultrapasteurizado fortificada %asa ,31,0.9
ni,2022-04-23,leche eskimo ultrapasteurizado fortificada entera %asa ,15,0.45
ni,2022-04-23,leche nestlé® nido en polvo + advanced® lata .kg,496,
ni,2022-04-23,jabon tocador dk frutos y yogurt,80,0.4
ni,2022-04-23,jabón líquido protex duo protect ,105,0.4
ni,2022-04-23,desodorante gillett cool wave power g,70,0.08
ni,2022-04-23,jabón líquido para manos lysol daily care doypack ,93,0.22
ni,2022-04-23,crema para peinar pantene prov rizos definidos ,135,0.3
ni,2022-04-23,bio shampoo herbal essences hydrat coconut milk ,333,0.4
ni,2022-04-23,shampoo pantene prov liso extremo ,184,0.4
ni,2022-04-23,jabon de tocador dk fresh energy,80,0.4
ni,2022-04-23,acondicionador herbal coconut milk ,333,0.4
ni,2022-04-23,ora indicator color collection cepillos dentales suave   unidades,138,
ni,2022-04-23,pasta dental ora d white brilliant fresh ,106,0.11
ni,2022-04-23,herb ess mousse rizos gxit,164,0.2
ni,2022-04-23,acondicionador dove reparacción coco,165,0.4
ni,2022-04-23, pack jabón de tocador antibacterial protex limpieza profunda  g,75,0.11
ni,2022-04-23,hilo dental colgate total menta y flúor  mts,83,
ni,2022-04-23,alcohol gel bp,106,0.5
ni,2022-04-23,pañal plenitud super plus p/m   unidades,210,
ni,2022-04-23,antitranspirante hansaplast silver active para pies ,219,0.15
ni,2022-04-23,unguento vick vaporub,55,0.05
ni,2022-04-23,panal tena adulto slipande aloe  unidades,387,
ni,2022-04-23,alcohol roland martin  % ml,158,1.0
ni,2022-04-23,pañales para adulto affective activo mediano   unidades,525,
ni,2022-04-23,cebion minis c mg tab,105,
ni,2022-04-23,panal slip desechable tena mediano  unidades,387,
ni,2022-04-23,panal para adulto tena slip mediano  unidades,630,
ni,2022-04-23,condones durex extra seguro  unidades,82,
ni,2022-04-23,complemento alimenticio glucerna sabor a vanilla ,695,0.4
ni,2022-04-23,liquido enterex dbt diabetic sabor a fresa ml,117,0.24
ni,2022-04-23,vitaminas scerebrofos nf  capsulas,7,
ni,2022-04-23,pants tena desechable mediano  unidades,327,
ni,2022-04-23,vitamina c renuvit mg  capsulas,5,
ni,2022-04-23,complemento enterex equate diabetico sabor a vainilla,117,0.24
ni,2022-04-23,jarabe neuro fortan infasa para niñosml,132,0.24
ni,2022-04-23,canister vidrio mediano mainstays,85,
ni,2022-04-23,recipiente mainstays de vidrio con seguro ,35,0.1
ni,2022-04-23,encendedor bic de bolsillo  unidad,37,
ni,2022-04-23,hermetico mainstays cuadrado vidrio  .lt,105,
ni,2022-04-23,jar mediano aroma vainilla,99,
ni,2022-04-23,canasta rectangular ( l) guateplast marfil ,150,
ni,2022-04-23,cubeta guateplast oceano ande con tapa  lt,265,0.0
ni,2022-04-23,organizador loft para bano,235,
ni,2022-04-23,guateplast pichel con tapa marfil  lt,135,
ni,2022-04-23,taza good cook para medir   set ,119,
ni,2022-04-23,basurero swing pequeño c/tapa ( l) guateplast negro ,165,
ni,2022-04-23,rebanador de huevos good cook ,155,
ni,2022-04-23,toalla de bano milenium verde,110,
ni,2022-04-23,mainstays set colador plastico,62,
ni,2022-04-23,carrafe para jugo mainstays ,70,1.5
ni,2022-04-23,vaso facetado ( oz) guateplast set de  aqua ,79,
ni,2022-04-23,vaso transp. policarbonato oz,43,
ni,2022-04-23,baterías alcalina rayovac  aa   unidades,211,
ni,2022-04-23,filtros melita para cafetera   unidades,93,
ni,2022-04-23,azucar san antonio regular ,65,20.0
ni,2022-04-23,galleta bridge colombina fresa  unidadesgr,30,0.03
ni,2022-04-23,maggi sopa de pollo con caracolitos sobre g,12,0.06
ni,2022-04-23,salsa suli vegetales tipo inglesa ml,49,0.7
ni,2022-04-23,tortilla milpa real tostadas planas ,41,0.18
ni,2022-04-23,atun calvo trozos en agua light ,70,0.14
ni,2022-04-23,galleta pozuelo integral fibra y miel ,40,0.18
ni,2022-04-23,siropeeat value maple suga free ,79,0.71
ni,2022-04-23,galleta pozuelo tipo   unidades,56,0.3
ni,2022-04-23,salsaeat value tomate ketchup ,111,1.08
ni,2022-04-23,galleta pozuelo chiky chips ,76,0.24
ni,2022-04-23,galleta chiky wafer ,69,0.21
ni,2022-04-23,granola alin bolsa ,51,0.25
ni,2022-04-23,mermelada callejas de guayaba ,47,0.28
ni,2022-04-23,mini paleta ricolino payaso malvavisco,17,0.02
ni,2022-04-23,sandwich spread mccormick doypack ,56,0.2
ni,2022-04-23,snack tosh sal marina gr,121,0.16
ni,2022-04-23, pack de galleta suli rellena de fresa gr,25,0.25
ni,2022-04-23,teeat value de manzanilla gr,24,0.02
ni,2022-04-23,maggi sopa de pollo con letras sobre g,12,0.06
ni,2022-04-23,sopa gv bolsa sabor pollo,10,0.08
ni,2022-04-23,boquita yummies zambos chile limon ,47,0.14
ni,2022-04-23,ajo sabemas en polvo bolsa ,9,0.02
ni,2022-04-23,boquita yummies platanos y chicharron ,47,0.15
ni,2022-04-23,sardina sabemas en salsa tomate picante ,31,0.16
ni,2022-04-23,arroz sabemas   saco ,489,10.0
ni,2022-04-23,galleta del carmen avena chocolate ,68,0.26
ni,2022-04-23,azucar san antonio regular,303,10.0
ni,2022-04-23,avena sasa en hojuela ,23,0.3
ni,2022-04-23, pack galleta sponch marinela ,61,0.36
ni,2022-04-23,pasta roma de coditos ,24,0.2
ni,2022-04-23,cebada sasa instantanea ,34,0.4
ni,2022-04-23,pasta roma tornillos tricolor ,47,0.25
ni,2022-04-23,miel el panal de abeja botella ,131,0.35
ni,2022-04-23,aceite de soya ambar ,87,0.75
ni,2022-04-23,arroz / carolina ,209,4.0
ni,2022-04-23,atun gaviota lomo trocitos con vegetalesgr,55,0.1
ni,2022-04-23, pack galleta nabisco con avena y pasas molida ,88,0.34
ni,2022-04-23,semillas mixtaseat value gr,335,0.76
ni,2022-04-23,avena sabemas en hojuela,21,0.3
ni,2022-04-23, pack pimienta negra favora polvo  .gr,19,0.0
ni,2022-04-23,cafe selecto reserva gr,170,0.4
ni,2022-04-23,sal atlantidauesa molida y seca,4,0.23
ni,2022-04-23,cereal kelloggs komplete manzana,172,0.44
ni,2022-04-30,azucar mote rosa sulfitada ,60,2.0
ni,2022-04-30,arroz el faisan  ,99,2.0
ni,2022-04-30,azucar golden brown morena ,74,2.0
ni,2022-04-30,pasta roma espaguetti ,20,0.2
ni,2022-04-30,sal sol refinada yodada bolsa ,15,0.5
ni,2022-04-30,frijol sabemas rojo ,113,1.82
ni,2022-04-30,galleta club social integral ,45,0.23
ni,2022-04-30,salsa naturas tomate ketchupgr,38,0.38
ni,2022-04-30,pasta sabemas spaguetti gr,13,0.2
ni,2022-04-30,galleta waffer gama gama,47,0.24
ni,2022-04-30,arroz / el faisan ,335,6.8
ni,2022-04-30,arroz tio pelonano entero  ,79,2.0
ni,2022-04-30,avena quaker mosh hojuelas ,33,0.3
ni,2022-04-30,jalea callejas de guayaba ,52,0.28
ni,2022-04-30,cafe selecto molido superior ,166,0.4
ni,2022-04-30,galleta pozuelo maria  unidades ,61,0.25
ni,2022-04-30, pack de galleta de maiz sanissimo salmas ,61,0.14
ni,2022-04-30,arroz faisan ,457,11.34
ni,2022-04-30, pack de galleta nabisco chips ahoy ,94,0.34
ni,2022-04-30,galleta pozuelo soda  unidades ,31,0.18
ni,2022-04-30,avena sabemas en hojuelas ,59,1.0
ni,2022-04-30,aceite mazola natural blend ,139,1.35
ni,2022-04-30,pinolillo sabemas ,25,0.4
ni,2022-04-30,avena sasa molida ,33,0.4
ni,2022-04-30,pechuga entera pollo fresca  ,56,0.45
ni,2022-04-30,carne molida   empacada  ,97,0.45
ni,2022-04-30,posta de cerdo don cristobal  ,81,
ni,2022-04-30,muslo deshuesado fresco ,71,
ni,2022-04-30,pierna de pollo tip top fresca bandeja  piezas  precio indicado por libra,58,
ni,2022-04-30,filete don cristobal de pollo sin piel empacado  ,93,0.45
ni,2022-04-30,mano de piedra  ,128,0.45
ni,2022-04-30,higado de res  ,34,0.45
ni,2022-04-30,carne de cerdo don cristobal para asar ,90,
ni,2022-04-30,muslo mejorado  ,59,0.45
ni,2022-04-30,trozos de cerdo don cristobal  ,88,0.45
ni,2022-04-30,bistec especial don cristobal,132,
ni,2022-04-30,bistec tenderizado de res empacado  ,119,0.45
ni,2022-04-30,costilla don cristobal de cerdo ,115,
ni,2022-04-30,pierna de pollo sola fresca ,54,
ni,2022-04-30,filete al ajillo don cristobal empacado,92,
ni,2022-04-30,bistec adobado criollo especial empacado ,127,
ni,2022-04-30,filete dela isla tilapia bolsa  .,224,2.27
ni,2022-04-30,cabeza de lomo  ,145,0.45
ni,2022-04-30,pierna con muslo fresco  ,52,0.45
ni,2022-04-30,costilla don cristobal entera de cerdo  ,120,0.45
ni,2022-04-30,piernas de pollo tip top congeladas ,163,1.36
ni,2022-04-30,salon blanco  ,124,0.45
ni,2022-04-30,titiles de pollo fresco  ,45,0.45
ni,2022-04-30,crema acida la perfecta bolsagr,35,0.42
ni,2022-04-30,cajilla de huevo san francisco blanco  unidades,147,
ni,2022-04-30,mantequilla eskimo barra ,46,0.1
ni,2022-04-30,media cajilla de huevo blanco barranca  unidades,83,
ni,2022-04-30,mantequilla dos pinos barra  ,48,0.12
ni,2022-04-30,cajilla de huevo barranca blanco   unidades,282,
ni,2022-04-30,quesillo la completa bajo enasa ,124,0.34
ni,2022-04-30,queso crema dos pinos  ,101,0.35
ni,2022-04-30,leche eskimo ultrapasteurizada entera larga vida %asa ,32,0.9
ni,2022-04-30,queso suli procesado tipo americano  slicesgr,27,0.17
ni,2022-04-30,quesoeat value cheddar rallado ,98,0.23
ni,2022-04-30,cajilla de huevo barranca media rojo   unidades,83,
ni,2022-04-30,yogurt yesiego cremoso mango sin azúcar gr,37,0.15
ni,2022-04-30,leche eskimo vidamas formula lactea,28,0.9
ni,2022-04-30,leche lala ultrapasteurizada entera ml,47,1.0
ni,2022-04-30,queso parmesanoeat value en polvo botegr,150,0.23
ni,2022-04-30,yogurt yesiego cremoso fresa sin azúcar ,37,0.15
ni,2022-04-30,quesillo la completa en trenza ,124,0.34
ni,2022-04-30,queso dos pinos cottage  ,84,0.31
ni,2022-04-30, pack de leche eskimo ultrapasteurizado descremada ,112,3.0
ni,2022-04-30,queso monte fresco seco ,91,0.45
ni,2022-04-30,leche sabemas ultrapasteurizada entera .%asa ,45,1.0
ni,2022-04-30,yogurt dos pinos deligurt in line natural  ,57,0.5
ni,2022-04-30,,20,
ni,2022-04-30,pasta dental colgate triple acción ,71,0.15
ni,2022-04-30,pasta dental colgate total clean mint ,98,0.15
ni,2022-04-30,pasta dental colgate max white complete clean  ,114,0.16
ni,2022-04-30,desodorante rexona barra men v,54,0.05
ni,2022-04-30, pack jabón de tocador antibacterial protex avena  g,129,0.11
ni,2022-04-30, pack jabón de tocador antibacterial protex limpieza profunda  g,129,0.11
ni,2022-04-30,borla para baño ttaio textura rigida   unidad,30,
ni,2022-04-30, pack desodorante dove dama dermoaclarant ,127,0.1
ni,2022-04-30,toallas femeninas,45,
ni,2022-04-30,toalla sanitaria kotex esencial sin alas aloe   unidades,25,
ni,2022-04-30,panuelo facial kleenex ejecutivo u,73,
ni,2022-04-30, pack jabón de tocador antibacterial protex fresh  g,75,0.11
ni,2022-04-30,toalla ultrafina kotex pure u,31,
ni,2022-04-30,jabon de tocador  dk avena,80,0.4
ni,2022-04-30,jabon de tocador  dk cremoso,80,0.4
ni,2022-04-30,pasta dental colgate smiles minions + años ,81,0.08
ni,2022-04-30,jabon dove original  pack,199,0.54
ni,2022-04-30,toalla sanitaria saba clasic s alas u,25,
ni,2022-04-30,toalla saba teens nocturna  ea,40,
ni,2022-04-30,shampoo y acondicionador savile  en  sabilay miel ,105,0.55
ni,2022-04-30,alcohol clinico santi ml,145,1.75
ni,2022-04-30,alcohol clinico santi,95,1.0
ni,2022-04-30,complemento alimenticio ensure advance vanilla ,1,0.85
ni,2022-04-30,suero electrolit sabor a naranja mandarina,104,0.62
ni,2022-04-30,bicarbonato de sodio paquete,23,
ni,2022-04-30,alka seltzer regular   tabletas,49,
ni,2022-04-30,curitas hansaplast  unidades,84,
ni,2022-04-30,complemento alimenticio glucerna tc vanilla ,1,0.9
ni,2022-04-30,capsulas aleve extra fuerte   unidades,89,
ni,2022-04-30,curita hansaplast impermeable  unidades,59,
ni,2022-04-30,complemento alimenticio ensure advance fresa ,1,0.85
ni,2022-04-30,complemento equate plus strawberry ,77,0.24
ni,2022-04-30,alkaad   unidades,81,
ni,2022-04-30,complemento ensure sabor vainilla polvo ,1,0.85
ni,2022-04-30,omega  total natural mg  unidades,265,
ni,2022-04-30,preservativo durex confort caja  unidades,83,
ni,2022-04-30,complemento alimenticio glucerna vanilla rpb ml,140,0.24
ni,2022-04-30,crema ceguel clomazol gr,37,0.04
ni,2022-04-30,hisopos medimart bolsa  piezas,29,
ni,2022-04-30,hisopo zuum  unds+zuum bebe  unidades,70,
ni,2022-04-30,locion sani pies para piesml,130,0.08
ni,2022-04-30,complemento alimenticio ensure ng chocolate ,520,0.4
ni,2022-04-30,algodón plisado zuum  g,32,0.05
ni,2022-04-30,fosforos el aguila   unidades,22,
ni,2022-04-30,fosforos suli de madera   cajitas,14,
ni,2022-04-30,botella atomizador home pro  ,65,0.55
ni,2022-04-30,taburete handi works plegable,280,
ni,2022-04-30,alfomra de plastico blanco lavatrastos,40,
ni,2022-04-30,almohada mainstays blanca estándar,160,
ni,2022-04-30,botella vidrio aceite vinagre mainstays,54,
ni,2022-04-30,pesa digital mainstays para cocina   unidad,355,
ni,2022-04-30,toalla de baño milenium color café  unidad,90,
ni,2022-04-30,set de bowls mainstays para mezclar  unidad,175,
ni,2022-04-30,set utensilios de cocina mainstays  unidad,110,
ni,2022-04-30,tendedero mainstays  prensas ovalado  unidad,85,
ni,2022-04-30,ganchos mainstays set  und blanco,90,
ni,2022-04-30,afilador mainstays con mango,29,
ni,2022-04-30,parrilla carbon cuad,1,
ni,2022-04-30,parrilla expertill de gas de   quemadores,8,
ni,2022-04-30, pack almohada jumbo hotel blanca,345,
ni,2022-04-30,block rayado escolar tamano carta  hojas,25,
ni,2022-04-30,"silla secretarial mainstays, con brazos, respaldo mesh, * * cm, ys",3,
ni,2022-04-30,hervidor  cm mainstays,75,
ni,2022-04-30,plastilina baco con  barras de colores,18,
ni,2022-04-30,great value briquetas carbon bolsa  k,95,
ni,2022-04-30,galleta marinela sponch fresa ,61,0.36
ni,2022-04-30,galleta nabisco ritz  .gr,63,0.01
ni,2022-04-30,maggi sopa criolla de costilla de res sobre g,12,0.06
ni,2022-04-30,frijol sabemasanel rojo  ,21,0.45
ni,2022-04-30,pasta naturas de tomate tradicional ,37,0.21
ni,2022-04-30,galleta pozuelo canasta guayaba ,58,0.26
ni,2022-04-30,frijol suli rojo ,106,1.82
ni,2022-04-30,arroz suli aanel  ,15,0.45
ni,2022-04-30,pasta roma tornillos ,24,0.2
ni,2022-04-30,cubito maggi de pollo sazonador  unidades de,26,0.0
ni,2022-04-30,galleta pozuelo dul mantequilla ,68,0.31
ni,2022-04-30,harina de maiz maseca bolsa ,23,0.45
ni,2022-04-30,pasta roma plumas ,24,0.2
ni,2022-04-30,vinagre sabemas claro,77,3.78
ni,2022-04-30,arroz sabemas   saco de ,403,10.0
ni,2022-04-30,salsa kern's tomte ketchup doy pack ,38,0.4
ni,2022-04-30,pasta roma lengua ,19,0.2
ni,2022-04-30,trasera de lomo empacada ,136,
ni,2022-04-30,cola de res don cristobal  ,78,0.45
ni,2022-04-30,posta de cerdo empacado,84,
ni,2022-04-30,carne de res para asar  ,119,0.45
ni,2022-04-30,bistec tenderizado  ,118,0.45
ni,2022-04-30,filete de corvina empacado al vacio .oz  ,409,0.91
ni,2022-04-30,caracu  ,94,0.45
ni,2022-04-30,carne molida de pollo fresco,69,
ni,2022-04-30,filete nicalapia de pargo bolsa  ,335,0.91
ni,2022-04-30,hueso rojo especial  ,20,0.45
ni,2022-04-30,carne don cristobal trasera de lomo  ,136,0.45
ni,2022-04-30,filete dorado congelado .oz .,288,2.27
ni,2022-04-30,posta de corona fresca  ,125,0.45
ni,2022-04-30,menudo de pollo mixto fresco  ,20,0.45
ni,2022-04-30,posta de pierna fresca  ,129,0.45
ni,2022-04-30,filete mignon don cristobal libra,170,
ni,2022-04-30,cabeza de lomo empacada  ,145,0.45
ni,2022-04-30,bistec de cerdo don cristobal ,93,
ni,2022-04-30,quesoeat value cheddar rodajado  slices,102,0.23
ni,2022-04-30,leche eskimo ultrapasteurizada deslactosada %asa   litro,42,
ni,2022-04-30, pack de leche saborizada eskimo surtido ml,68,0.2
ni,2022-04-30,queso parmesano la norteña ,103,0.22
ni,2022-04-30,leche evaporada nestle ideal® entera lata gr,59,0.32
ni,2022-04-30,queso cremaeat value regular ,57,0.23
ni,2022-04-30,leche dos pinos pinito  ,50,1.0
ni,2022-04-30,bebida silk almendra sin azucar ,150,0.95
ni,2022-04-30,quesoeat value rallado para pizza ,108,0.23
ni,2022-04-30,gelatina la perfecta fresa ,12,0.1
ni,2022-04-30, pack yogurt yes líquido safari surtido ,66,0.1
ni,2022-04-30,yogurt yoplaitiego batido natural ,179,1.0
ni,2022-04-30, pack yogurt yes cool fresa ,65,0.12
ni,2022-04-30,leche la completa uht entera ,41,1.0
ni,2022-04-30,la lechera leche condensada lata g,67,0.38
ni,2022-04-30,yogurt infantil fresa choco colores gr,42,0.13
ni,2022-04-30,yogurt la perfecta bebible fresa ,22,0.2
ni,2022-04-30,desodorante speed stick sport talc barra  g,61,0.05
ni,2022-04-30,pasta dental colgate luminous white brilliant mint ,139,0.17
ni,2022-04-30,shampoo head shoulders en suave,125,0.18
ni,2022-04-30, pack crema ora dental complete ,115,0.07
ni,2022-04-30,desodorante rexona clinical barra clasica pk g,112,0.05
ni,2022-04-30,hilo dental colgate total  mts,80,
ni,2022-04-30,shampoo palmolive optims nivel  extra intensivo  en  ,151,0.7
ni,2022-04-30,jabón de tocador antibacterial protex avena  g  pack,75,0.11
ni,2022-04-30, pack jabón de tocador antibacterial protex mix   g,129,0.11
ni,2022-04-30,desodor rexona barra men sportfan,54,0.05
ni,2022-04-30,enjuague equate bucal blue mint ,130,1.5
ni,2022-04-30,desodorante rexona clinical dama ,136,0.05
ni,2022-04-30,jabon equa tocador ultra fresh pk,56,0.11
ni,2022-04-30,body wash equate spring fresh ,138,0.62
ni,2022-04-30,jabon toc solenti belleza u g,74,0.44
ni,2022-04-30, pack jabon dove cosmetico karite ,105,0.27
ni,2022-04-30,dove jab revigorizanteanada pk g,105,0.09
ni,2022-04-30,minitabs ciruelax comprimidos recubiertos  unidades,110,
ni,2022-04-30,suero electrolit rehidratante uva ,104,0.62
ni,2022-04-30,jalea ciruelax laxante de origen vegetal,200,0.3
ni,2022-04-30,ciruelax forte  comprimidosmg,200,
ni,2022-04-30,unguento topico vick vaporub gr,125,0.1
ni,2022-04-30,talco fungil para pie de atleta ,78,0.12
ni,2022-04-30,ungüento zepol para resfrios adulto,94,0.06
ni,2022-04-30,suero electrolit adulto lima limon,104,0.62
ni,2022-04-30,alcohol equate gel antibacterial aloe ,55,0.3
ni,2022-04-30,complemento alimenticio ensure ng fresa ,1,0.85
ni,2022-04-30,suero electrolit rehidratante fresa kiwi ,104,0.62
ni,2022-04-30,ungüento zepol adulto g,111,0.09
